PUNKT;GRAD;SSID;BSS;RSSI;KANAL
48/58/1;90;HFU Open;82:83:C2:18:6C:B0;-84;11
48/58/1;90;eduroam;22:E8:29:ED:2E:85;-64;6
48/58/1;90;HFU Guest;18:E8:29:ED:30:A7;-57;1
48/58/1;90;HFU Open;26:E8:29:ED:30:6E;-56;11
48/58/1;90;HFU Open;26:E8:29:ED:04:5B;-80;1
48/58/1;90;eduroam;22:E8:29:EE:30:A7;-62;40
48/58/1;90;HFU Guest;18:E8:29:ED:32:54;-82;6
48/58/1;90;HFU Open;26:5A:4C:37:BD:AA;-88;48
48/58/1;180;HFU Guest;18:E8:29:EE:04:5B;-89;40
48/58/1;180;HFU Guest;18:E8:29:EE:04:5B;-89;40
48/58/1;180;HFU Guest;74:83:C2:18:6F:F0;-82;1
48/58/1;180;HFU Guest;74:83:C2:18:6F:F0;-82;1
48/58/1;180;HFU Guest;18:E8:29:EE:30:6E;-61;36
48/58/1;180;HFU Guest;18:E8:29:EE:30:6E;-57;36
48/58/1;180;HFU Guest;B4:FB:E4:4E:13:20;-84;44
48/58/1;180;HFU Guest;B4:FB:E4:4E:13:20;-84;44
48/58/1;180;HFU Open;26:E8:29:EE:2E:85;-76;36
48/58/1;180;HFU Open;26:E8:29:EE:2E:85;-77;36
48/58/1;180;HFU Open;26:5A:4C:37:BE:4A;-86;44
48/58/1;180;eduroam;22:E8:29:ED:30:6E;-60;11
48/58/1;180;eduroam;22:E8:29:ED:30:6E;-60;11
48/58/1;180;eduroam;22:E8:29:ED:04:5B;-79;1
48/58/1;180;eduroam;22:E8:29:ED:04:5B;-79;1
48/58/1;180;eduroam;26:5A:4C:27:BD:A9;-81;11
48/58/1;180;eduroam;26:5A:4C:27:BD:A9;-78;11
48/58/1;180;HFU Guest;24:5A:4C:67:BD:A9;-78;11
48/58/1;180;HFU Open;26:E8:29:ED:30:A7;-71;1
48/58/1;180;HFU Open;26:E8:29:ED:30:A7;-70;1
48/58/1;180;HFU Guest;18:E8:29:ED:2E:85;-67;6
48/58/1;180;HFU Guest;18:E8:29:ED:2E:85;-67;6
48/58/1;180;eduroam;26:5A:4C:27:BE:49;-85;11
48/58/1;180;eduroam;22:E8:29:EE:2E:85;-76;36
48/58/1;180;eduroam;22:E8:29:EE:2E:85;-77;36
48/58/1;180;HFU Guest;18:E8:29:EE:30:A7;-63;40
48/58/1;180;HFU Guest;18:E8:29:EE:30:A7;-61;40
48/58/1;180;HFU Open;26:E8:29:EE:30:6E;-61;36
48/58/1;180;HFU Open;26:E8:29:EE:30:6E;-57;36
48/58/1;180;HFU Open;26:E8:29:EE:04:5B;-90;40
48/58/1;180;HFU Open;26:E8:29:EE:04:5B;-90;40
48/58/1;180;HFU Open;26:5A:4C:37:BD:A9;-81;11
48/58/1;180;HFU Open;26:5A:4C:37:BD:A9;-79;11
48/58/1;180;HFU Open;82:83:C2:18:6F:F0;-82;1
48/58/1;180;HFU Open;82:83:C2:18:6F:F0;-80;1
48/58/1;180;HFU Open;C2:FB:E4:4E:13:20;-85;44
48/58/1;180;HFU Open;C2:FB:E4:4E:13:20;-84;44
48/58/1;180;HFU Guest;74:83:C2:18:6C:B0;-87;11
48/58/1;180;HFU Guest;74:83:C2:18:6C:B0;-87;11
48/58/1;180;eduroam;22:E8:29:ED:30:A7;-71;1
48/58/1;180;eduroam;22:E8:29:ED:30:A7;-71;1
48/58/1;180;eduroam;E2:63:DA:A1:63:24;-85;44
48/58/1;180;eduroam;E2:63:DA:A1:63:24;-85;44
48/58/1;180;eduroam;7E:83:C2:18:6F:F0;-80;1
48/58/1;180;eduroam;7E:83:C2:18:6F:F0;-81;1
48/58/1;180;HFU Guest;18:E8:29:ED:04:5B;-79;1
48/58/1;180;HFU Guest;18:E8:29:ED:04:5B;-79;1
48/58/1;180;eduroam;BE:FB:E4:4E:13:20;-85;44
48/58/1;180;eduroam;BE:FB:E4:4E:13:20;-84;44
48/58/1;180;HFU Guest;18:E8:29:ED:30:6E;-60;11
48/58/1;180;HFU Guest;18:E8:29:ED:30:6E;-60;11
48/58/1;180;eduroam;22:E8:29:EE:30:6E;-61;36
48/58/1;180;eduroam;22:E8:29:EE:30:6E;-57;36
48/58/1;180;eduroam;22:E8:29:EE:04:5B;-88;40
48/58/1;180;eduroam;22:E8:29:EE:04:5B;-88;40
48/58/1;180;HFU Open;26:E8:29:ED:2E:85;-68;6
48/58/1;180;HFU Open;26:E8:29:ED:2E:85;-67;6
48/58/1;180;HFU Open;C2:FB:E4:4E:17:84;-87;44
48/58/1;180;HFU Open;E2:63:DA:B1:63:23;-82;11
48/58/1;180;HFU Open;26:E8:29:EE:30:A7;-62;40
48/58/1;180;HFU Open;26:E8:29:EE:30:A7;-62;40
48/58/1;180;HFU Guest;18:E8:29:EE:2E:85;-76;36
48/58/1;180;HFU Guest;18:E8:29:EE:2E:85;-77;36
48/58/1;180;HFU Open;E2:63:DA:B1:63:24;-86;44
48/58/1;180;HFU Open;E2:63:DA:B1:63:24;-86;44
48/58/1;180;HFU Open;82:83:C2:18:6C:B0;-86;11
48/58/1;180;HFU Open;82:83:C2:18:6C:B0;-90;11
48/58/1;180;eduroam;22:E8:29:ED:2E:85;-68;6
48/58/1;180;eduroam;22:E8:29:ED:2E:85;-67;6
48/58/1;180;HFU Guest;18:E8:29:ED:30:A7;-72;1
48/58/1;180;HFU Guest;18:E8:29:ED:30:A7;-79;1
48/58/1;180;HFU Open;26:E8:29:ED:30:6E;-60;11
48/58/1;180;HFU Open;26:E8:29:ED:30:6E;-59;11
48/58/1;180;HFU Open;26:E8:29:ED:04:5B;-79;1
48/58/1;180;HFU Open;26:E8:29:ED:04:5B;-80;1
48/58/1;180;eduroam;22:E8:29:EE:30:A7;-63;40
48/58/1;180;eduroam;22:E8:29:EE:30:A7;-61;40
48/58/1;180;HFU Guest;24:5A:4C:67:BE:4A;-86;44
48/58/1;180;HFU Open;C2:FB:E4:4D:13:20;-82;11
48/58/1;180;HFU Open;C2:FB:E4:4D:13:20;-83;11
48/58/1;270;HFU Guest;18:E8:29:EE:30:6E;-49;36
48/58/1;270;HFU Guest;18:E8:29:EE:30:6E;-49;36
48/58/1;270;HFU Guest;74:83:C2:18:6F:F0;-80;1
48/58/1;270;HFU Guest;18:E8:29:EE:04:5B;-86;40
48/58/1;270;HFU Guest;B4:FB:E4:4E:13:20;-86;44
48/58/1;270;HFU Guest;B4:FB:E4:4E:13:20;-85;44
48/58/1;270;HFU Open;26:E8:29:EE:2E:85;-71;36
48/58/1;270;HFU Open;26:E8:29:EE:2E:85;-70;36
48/58/1;270;HFU Open;C2:FB:E4:80:8A:1E;-84;1
48/58/1;270;eduroam;BE:FB:E4:4D:13:20;-82;11
48/58/1;270;eduroam;BE:FB:E4:4D:13:20;-82;11
48/58/1;270;eduroam;22:E8:29:ED:30:6E;-57;11
48/58/1;270;eduroam;22:E8:29:ED:30:6E;-60;11
48/58/1;270;eduroam;22:E8:29:ED:04:5B;-79;1
48/58/1;270;eduroam;22:E8:29:ED:04:5B;-80;1
48/58/1;270;eduroam;26:5A:4C:27:BD:A9;-75;11
48/58/1;270;eduroam;26:5A:4C:27:BD:A9;-75;11
48/58/1;270;HFU Guest;24:5A:4C:67:BD:A9;-72;11
48/58/1;270;HFU Guest;24:5A:4C:67:BD:A9;-72;11
48/58/1;270;HFU Open;26:E8:29:ED:30:A7;-68;1
48/58/1;270;HFU Open;26:E8:29:ED:30:A7;-66;1
48/58/1;270;HFU Guest;18:E8:29:ED:2E:85;-62;6
48/58/1;270;HFU Guest;18:E8:29:ED:2E:85;-63;6
48/58/1;270;HFU Guest;B4:FB:E4:4E:17:84;-87;44
48/58/1;270;HFU Guest;B4:FB:E4:4E:17:84;-87;44
48/58/1;270;eduroam;22:E8:29:EE:2E:85;-71;36
48/58/1;270;eduroam;22:E8:29:EE:2E:85;-70;36
48/58/1;270;HFU Guest;E0:63:DA:81:63:23;-77;11
48/58/1;270;HFU Guest;E0:63:DA:81:63:23;-77;11
48/58/1;270;HFU Guest;18:E8:29:EE:30:A7;-61;40
48/58/1;270;HFU Guest;18:E8:29:EE:30:A7;-62;40
48/58/1;270;HFU Guest;18:E8:29:EE:34:1B;-90;48
48/58/1;270;HFU Open;26:5A:4C:37:BD:A9;-75;11
48/58/1;270;HFU Open;26:5A:4C:37:BD:A9;-81;11
48/58/1;270;HFU Open;82:83:C2:18:6F:F0;-83;1
48/58/1;270;HFU Open;82:83:C2:18:6F:F0;-83;1
48/58/1;270;HFU Open;26:E8:29:EE:30:6E;-49;36
48/58/1;270;HFU Open;26:E8:29:EE:30:6E;-49;36
48/58/1;270;HFU Open;26:E8:29:EE:04:5B;-85;40
48/58/1;270;eduroam;E2:63:DA:A1:63:23;-76;11
48/58/1;270;eduroam;E2:63:DA:A1:63:23;-76;11
48/58/1;270;HFU Guest;E0:63:DA:81:63:24;-82;44
48/58/1;270;HFU Guest;E0:63:DA:81:63:24;-80;44
48/58/1;270;HFU Open;C2:FB:E4:4E:13:20;-85;44
48/58/1;270;eduroam;E2:63:DA:A1:63:24;-82;44
48/58/1;270;eduroam;E2:63:DA:A1:63:24;-80;44
48/58/1;270;eduroam;22:E8:29:ED:30:A7;-68;1
48/58/1;270;eduroam;22:E8:29:ED:30:A7;-66;1
48/58/1;270;eduroam;7E:83:C2:18:6F:F0;-82;1
48/58/1;270;eduroam;7E:83:C2:18:6F:F0;-82;1
48/58/1;270;HFU Guest;18:E8:29:ED:30:6E;-57;11
48/58/1;270;HFU Guest;18:E8:29:ED:30:6E;-61;11
48/58/1;270;HFU Guest;18:E8:29:ED:04:5B;-79;1
48/58/1;270;HFU Guest;18:E8:29:ED:04:5B;-79;1
48/58/1;270;eduroam;BE:FB:E4:4E:13:20;-85;44
48/58/1;270;eduroam;BE:FB:E4:4E:13:20;-84;44
48/58/1;270;eduroam;76:83:C2:25:65:00;-83;6
48/58/1;270;eduroam;22:E8:29:EE:30:6E;-49;36
48/58/1;270;eduroam;22:E8:29:EE:30:6E;-49;36
48/58/1;270;eduroam;22:E8:29:EE:04:5B;-87;40
48/58/1;270;HFU Guest;B4:FB:E4:4D:13:20;-81;11
48/58/1;270;HFU Guest;B4:FB:E4:4D:13:20;-80;11
48/58/1;270;HFU Open;26:E8:29:ED:2E:85;-62;6
48/58/1;270;HFU Open;26:E8:29:ED:2E:85;-63;6
48/58/1;270;eduroam;76:83:C2:25:65:01;-86;44
48/58/1;270;eduroam;76:83:C2:25:65:01;-86;44
48/58/1;270;HFU Open;E2:63:DA:B1:63:23;-76;11
48/58/1;270;HFU Open;E2:63:DA:B1:63:23;-81;11
48/58/1;270;HFU Open;26:E8:29:EE:30:A7;-62;40
48/58/1;270;HFU Open;26:E8:29:EE:30:A7;-62;40
48/58/1;270;eduroam;26:5A:4C:27:BD:AA;-85;48
48/58/1;270;eduroam;26:5A:4C:27:BD:AA;-86;48
48/58/1;270;HFU Open;26:E8:29:EE:34:1B;-90;48
48/58/1;270;HFU Guest;18:E8:29:EE:2E:85;-71;36
48/58/1;270;HFU Guest;18:E8:29:EE:2E:85;-70;36
48/58/1;270;HFU Open;E2:63:DA:B1:63:24;-82;44
48/58/1;270;HFU Open;E2:63:DA:B1:63:24;-80;44
48/58/1;270;HFU Open;82:83:C2:18:6C:B0;-83;11
48/58/1;270;HFU Open;82:83:C2:18:6C:B0;-83;11
48/58/1;270;HFU Guest;24:5A:4C:67:BD:AA;-85;48
48/58/1;270;HFU Guest;24:5A:4C:67:BD:AA;-85;48
48/58/1;270;eduroam;22:E8:29:ED:2E:85;-62;6
48/58/1;270;eduroam;22:E8:29:ED:2E:85;-63;6
48/58/1;270;eduroam;26:5A:4C:27:BE:4A;-80;44
48/58/1;270;HFU Guest;18:E8:29:ED:30:A7;-68;1
48/58/1;270;HFU Guest;18:E8:29:ED:30:A7;-66;1
48/58/1;270;HFU Open;76:83:C2:35:65:01;-85;44
48/58/1;270;HFU Open;76:83:C2:35:65:01;-85;44
48/58/1;270;HFU Open;26:E8:29:ED:04:5B;-79;1
48/58/1;270;HFU Open;26:E8:29:ED:04:5B;-79;1
48/58/1;270;HFU Open;26:E8:29:ED:30:6E;-56;11
48/58/1;270;HFU Open;26:E8:29:ED:30:6E;-61;11
48/58/1;270;eduroam;7E:83:C2:18:6C:B0;-83;11
48/58/1;270;eduroam;7E:83:C2:18:6C:B0;-83;11
48/58/1;270;HFU Open;26:5A:4C:37:BD:AA;-85;48
48/58/1;270;HFU Open;26:5A:4C:37:BD:AA;-85;48
48/58/1;270;eduroam;22:E8:29:EE:30:A7;-62;40
48/58/1;270;eduroam;22:E8:29:EE:30:A7;-62;40
48/58/1;270;eduroam;22:E8:29:EE:34:1B;-90;48
48/58/1;270;HFU Open;C2:FB:E4:4D:13:20;-80;11
48/58/1;270;HFU Open;C2:FB:E4:4D:13:20;-80;11
48/58/1;270;HFU Guest;24:5A:4C:67:BE:4A;-80;44
48/58/1;270;HFU Guest;74:83:C2:75:65:01;-84;44
48/58/1;270;HFU Guest;74:83:C2:75:65:01;-84;44
55/57/1;0;eduroam;E2:63:DA:A1:57:07;-88;1
55/57/1;0;HFU Open;26:5A:4C:37:BD:A9;-88;11
55/57/1;0;eduroam;BE:FB:E4:4E:13:20;-82;44
55/57/1;0;HFU Open;26:E8:29:ED:34:1B;-81;6
55/57/1;0;HFU Open;26:E8:29:EE:30:A7;-63;40
55/57/1;0;eduroam;22:E8:29:ED:30:6E;-67;11
55/57/1;0;HFU Open;26:E8:29:EE:2F:EA;-90;48
55/57/1;0;HFU Open;26:E8:29:EE:2E:85;-79;36
55/57/1;0;eduroam;E2:63:DA:A1:63:23;-89;11
55/57/1;0;eduroam;22:E8:29:EE:34:1B;-87;48
55/57/1;0;eduroam;BE:FB:E4:4E:17:84;-86;44
55/57/1;0;HFU Guest;18:E8:29:EE:30:6E;-70;36
55/57/1;0;HFU Guest;E0:63:DA:81:63:23;-89;11
55/57/1;0;HFU Guest;B4:FB:E4:4E:13:20;-83;44
55/57/1;0;HFU Guest;24:5A:4C:67:BD:A9;-89;11
55/57/1;0;HFU Guest;18:E8:29:ED:30:A7;-64;1
55/57/1;0;HFU Guest;74:83:C2:18:72:64;-92;1
55/57/1;0;HFU Guest;B4:FB:E4:4E:17:84;-86;44
55/57/1;0;HFU Open;26:E8:29:ED:30:6E;-68;11
55/57/1;0;eduroam;22:E8:29:ED:30:A7;-64;1
55/57/1;0;HFU Open;26:E8:29:EE:34:1B;-87;48
55/57/1;0;eduroam;22:E8:29:EE:30:6E;-70;36
55/57/1;0;HFU Open;76:83:C2:35:65:4C;-84;6
55/57/1;0;HFU Guest;18:E8:29:EE:30:A7;-63;40
55/57/1;0;HFU Guest;74:83:C2:18:6C:B0;-90;11
55/57/1;0;HFU Guest;18:E8:29:EE:2F:EA;-91;48
55/57/1;0;HFU Guest;18:E8:29:EE:2E:85;-79;36
55/57/1;0;eduroam;BE:FB:E4:4D:13:20;-78;11
55/57/1;0;HFU Open;26:E8:29:ED:30:A7;-64;1
55/57/1;0;HFU Open;26:E8:29:EE:30:6E;-71;36
55/57/1;0;HFU Open;26:E8:29:ED:2E:85;-77;6
55/57/1;0;HFU Open;C2:FB:E4:4E:13:20;-83;44
55/57/1;0;eduroam;22:E8:29:ED:34:1B;-81;6
55/57/1;0;eduroam;22:E8:29:EE:30:A7;-59;40
55/57/1;0;HFU Open;26:5A:4C:37:BD:AA;-87;48
55/57/1;0;HFU Guest;18:E8:29:ED:30:6E;-67;11
55/57/1;0;eduroam;22:E8:29:EE:2E:85;-78;36
55/57/1;0;HFU Guest;B4:FB:E4:4D:13:20;-78;11
55/57/1;0;HFU Guest;18:E8:29:EE:34:1B;-87;48
55/57/1;90;HFU Open;26:E8:29:EE:30:6E;-64;36
55/57/1;90;eduroam;22:E8:29:EE:30:A7;-49;40
55/57/1;90;eduroam;E2:63:DA:A1:57:07;-89;1
55/57/1;90;eduroam;BE:FB:E4:4E:13:20;-82;44
55/57/1;90;HFU Open;26:E8:29:ED:34:1B;-87;6
55/57/1;90;eduroam;22:E8:29:ED:30:6E;-71;11
55/57/1;90;HFU Open;26:E8:29:EE:2E:85;-79;36
55/57/1;90;HFU Open;26:E8:29:EE:30:A7;-55;40
55/57/1;90;eduroam;E2:63:DA:A1:63:23;-89;11
55/57/1;90;eduroam;22:E8:29:EE:34:1B;-86;48
55/57/1;90;eduroam;BE:FB:E4:4E:17:84;-85;44
55/57/1;90;HFU Guest;74:83:C2:18:6F:F0;-90;1
55/57/1;90;HFU Open;26:E8:29:ED:32:54;-90;6
55/57/1;90;HFU Guest;B4:FB:E4:4E:13:20;-82;44
55/57/1;90;HFU Guest;18:E8:29:ED:2E:85;-77;6
55/57/1;90;HFU Guest;18:E8:29:ED:30:A7;-66;1
55/57/1;90;HFU Guest;18:E8:29:EE:30:6E;-64;36
55/57/1;90;HFU Guest;E0:63:DA:81:63:24;-86;44
55/57/1;90;HFU Guest;B4:FB:E4:4E:17:84;-86;44
55/57/1;90;HFU Open;26:E8:29:ED:30:6E;-70;11
55/57/1;90;eduroam;22:E8:29:ED:30:A7;-66;1
55/57/1;90;HFU Open;26:E8:29:EE:34:1B;-86;48
55/57/1;90;eduroam;22:E8:29:ED:2F:EA;-86;6
55/57/1;90;eduroam;22:E8:29:ED:2E:85;-77;6
55/57/1;90;eduroam;22:E8:29:EE:30:6E;-64;36
55/57/1;90;HFU Guest;18:E8:29:ED:34:1B;-87;6
55/57/1;90;HFU Guest;18:E8:29:EE:30:A7;-55;40
55/57/1;90;HFU Guest;74:83:C2:18:6C:B0;-90;11
55/57/1;90;HFU Guest;18:E8:29:EE:2E:85;-79;36
55/57/1;90;eduroam;BE:FB:E4:4D:13:20;-82;11
55/57/1;90;HFU Open;26:E8:29:ED:30:A7;-66;1
55/57/1;90;HFU Open;26:E8:29:ED:2F:EA;-86;6
55/57/1;90;HFU Open;26:E8:29:ED:2E:85;-77;6
55/57/1;90;HFU Open;E2:63:DA:B1:63:23;-89;11
55/57/1;90;HFU Open;C2:FB:E4:4E:13:20;-82;44
55/57/1;90;eduroam;22:E8:29:ED:34:1B;-88;6
55/57/1;90;HFU Guest;18:E8:29:ED:30:6E;-70;11
55/57/1;90;eduroam;22:E8:29:EE:2E:85;-79;36
55/57/1;90;HFU Guest;B4:FB:E4:4D:13:20;-83;11
55/57/1;90;HFU Open;C2:FB:E4:4E:17:84;-86;44
55/57/1;90;eduroam;76:83:C2:25:65:4C;-88;6
55/57/1;90;HFU Guest;18:E8:29:EE:34:1B;-86;48
55/57/1;180;eduroam;E2:63:DA:A1:57:07;-90;1
55/57/1;180;HFU Guest;18:E8:29:ED:30:6E;-75;11
55/57/1;180;eduroam;22:E8:29:EE:30:6E;-75;36
55/57/1;180;HFU Guest;74:83:C2:75:65:4D;-89;36
55/57/1;180;HFU Open;26:E8:29:EE:2E:85;-85;36
55/57/1;180;HFU Open;C2:FB:E4:4E:17:84;-87;44
55/57/1;180;eduroam;22:E8:29:ED:30:A7;-63;1
55/57/1;180;HFU Open;26:E8:29:EE:30:6E;-76;36
55/57/1;180;HFU Open;26:E8:29:ED:30:A7;-63;1
55/57/1;180;HFU Guest;18:E8:29:EE:30:A7;-52;40
55/57/1;180;HFU Open;82:83:C2:18:6F:F0;-85;1
55/57/1;180;eduroam;22:E8:29:EE:34:1B;-83;48
55/57/1;180;eduroam;BE:FB:E4:4E:17:84;-87;44
55/57/1;180;HFU Open;C2:FB:E4:4E:13:20;-82;44
55/57/1;180;HFU Guest;74:83:C2:18:6C:B0;-89;11
55/57/1;180;HFU Open;26:E8:29:EE:34:1B;-83;48
55/57/1;180;HFU Guest;18:E8:29:EE:2E:85;-85;36
55/57/1;180;HFU Guest;B4:FB:E4:4E:17:84;-86;44
55/57/1;180;HFU Guest;18:E8:29:EE:30:6E;-75;36
55/57/1;180;eduroam;22:E8:29:ED:30:6E;-74;11
55/57/1;180;HFU Guest;74:83:C2:18:6F:F0;-85;1
55/57/1;180;HFU Guest;18:E8:29:ED:30:A7;-63;1
55/57/1;180;eduroam;BE:FB:E4:4E:13:20;-82;44
55/57/1;180;eduroam;22:E8:29:EE:30:A7;-54;40
55/57/1;180;HFU Guest;B4:FB:E4:4E:13:20;-82;44
